"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N","P5_011N","P5_012N","P5_013N","P5_014N","P5_015N","P5_016N","P5_017N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Not Hispanic or Latino:"," !!Total:!!Not Hispanic or Latino:!!White alone"," !!Total:!!Not Hispanic or Latino:!!Black or African American alone"," !!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Not Hispanic or Latino:!!Asian alone"," !!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Not Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Not Hispanic or Latino:!!Two or More Races"," !!Total:!!Hispanic or Latino:"," !!Total:!!Hispanic or Latino:!!White alone"," !!Total:!!Hispanic or Latino:!!Black or African American alone"," !!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Hispanic or Latino:!!Asian alone"," !!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Hispanic or Latino:!!Two or More Races",
"1000000US150030115003000","Block 3000, Block Group 3, Census Tract 115, Honolulu County, Hawaii","52","41","0","0","0","3","12","0","26","11","0","0","0","0","0","2","9",
"1000000US150030115003001","Block 3001, Block Group 3, Census Tract 115, Honolulu County, Hawaii","282","233","6","0","0","4","87","0","136","49","2","0","0","0","14","0","33",
"1000000US150030115003002","Block 3002, Block Group 3, Census Tract 115, Honolulu County, Hawaii","91","62","0","0","0","5","13","0","44","29","0","0","0","0","5","5","19",
"1000000US150030115003003","Block 3003, Block Group 3, Census Tract 115, Honolulu County, Hawaii","380","329","29","9","0","181","25","0","85","51","3","3","0","4","3","17","21",
"1000000US150030115003004","Block 3004, Block Group 3, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115003005","Block 3005, Block Group 3, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115003006","Block 3006, Block Group 3, Census Tract 115, Honolulu County, Hawaii","126","105","10","4","0","62","0","0","29","21","0","0","1","1","2","1","16",
"1000000US150030115003007","Block 3007, Block Group 3, Census Tract 115, Honolulu County, Hawaii","199","169","17","4","0","77","21","0","50","30","1","1","0","0","0","1","27",
"1000000US150030115003008","Block 3008, Block Group 3, Census Tract 115, Honolulu County, Hawaii","122","104","10","4","0","58","15","0","17","18","0","0","0","7","0","8","3",
"1000000US150030115003009","Block 3009, Block Group 3, Census Tract 115, Honolulu County, Hawaii","803","724","13","3","0","30","286","0","392","79","0","0","0","0","20","1","58",
"1000000US150030115003010","Block 3010, Block Group 3, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115003011","Block 3011, Block Group 3, Census Tract 115, Honolulu County, Hawaii","50","34","0","2","0","3","4","0","25","16","0","0","0","0","3","0","13",
"1000000US150030115003012","Block 3012, Block Group 3, Census Tract 115, Honolulu County, Hawaii","54","37","0","0","0","3","7","0","27","17","2","0","0","0","0","0","15",
"1000000US150030115004000","Block 4000, Block Group 4, Census Tract 115, Honolulu County, Hawaii","303","243","51","16","0","113","17","1","45","60","7","0","0","11","1","8","33",
"1000000US150030115004001","Block 4001, Block Group 4, Census Tract 115, Honolulu County, Hawaii","1903","1607","263","84","8","669","131","9","443","296","30","2","2","28","22","33","179",
"1000000US150030115004002","Block 4002, Block Group 4, Census Tract 115, Honolulu County, Hawaii","903","808","118","41","0","371","64","2","212","95","26","0","0","13","4","8","44",
"1000000US150030115004003","Block 4003, Block Group 4, Census Tract 115, Honolulu County, Hawaii","187","151","30","4","0","59","18","0","40","36","1","0","0","2","3","7","23",
"1000000US150030115005000","Block 5000, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005001","Block 5001, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005002","Block 5002, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005003","Block 5003, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005004","Block 5004, Block Group 5, Census Tract 115, Honolulu County, Hawaii","64","44","1","3","0","4","5","0","31","20","4","0","4","0","0","0","12",
"1000000US150030115005005","Block 5005, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005006","Block 5006, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005007","Block 5007, Block Group 5, Census Tract 115, Honolulu County, Hawaii","79","74","10","0","0","57","6","0","1","5","1","0","0","0","0","3","1",
"1000000US150030115005008","Block 5008, Block Group 5, Census Tract 115, Honolulu County, Hawaii","152","115","15","10","0","36","14","4","36","37","2","1","1","1","2","1","29",
"1000000US150030115005009","Block 5009, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005010","Block 5010, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005011","Block 5011, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005012","Block 5012, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005013","Block 5013, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005014","Block 5014, Block Group 5, Census Tract 115, Honolulu County, Hawaii","135","113","38","9","0","45","5","0","16","22","0","2","1","0","0","0","19",
"1000000US150030115005015","Block 5015, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005016","Block 5016, Block Group 5, Census Tract 115, Honolulu County, Hawaii","441","370","141","59","0","71","12","4","83","71","15","1","0","6","2","12","35",
"1000000US150030115005017","Block 5017, Block Group 5, Census Tract 115, Honolulu County, Hawaii","487","390","139","40","0","66","40","8","97","97","25","6","3","2","0","29","32",
"1000000US150030115005018","Block 5018, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030115005019","Block 5019, Block Group 5, Census Tract 115, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030116001000","Block 1000, Block Group 1, Census Tract 116, Honolulu County, Hawaii","173","155","40","0","1","36","31","0","47","18","0","0","0","0","0","3","15",
"1000000US150030116001001","Block 1001, Block Group 1, Census Tract 116, Honolulu County, Hawaii","109","104","27","0","0","52","1","0","24","5","0","0","0","2","0","1","2",
"1000000US150030116001002","Block 1002, Block Group 1, Census Tract 116, Honolulu County, Hawaii","112","108","61","0","0","20","2","2","23","4","3","0","0","1","0","0","0",
"1000000US150030116001003","Block 1003, Block Group 1, Census Tract 116, Honolulu County, Hawaii","22","17","4","0","0","3","3","0","7","5","2","0","0","0","0","2","1",
"1000000US150030116001004","Block 1004, Block Group 1, Census Tract 116, Honolulu County, Hawaii","91","88","36","0","0","27","9","0","16","3","0","0","0","0","0","1","2",
"1000000US150030116001005","Block 1005, Block Group 1, Census Tract 116, Honolulu County, Hawaii","71","61","11","0","1","33","2","0","14","10","0","0","0","0","0","0","10",
"1000000US150030116001006","Block 1006, Block Group 1, Census Tract 116, Honolulu County, Hawaii","131","127","63","0","0","23","12","9","20","4","1","0","0","0","0","0","3",
"1000000US150030116001007","Block 1007, Block Group 1, Census Tract 116, Honolulu County, Hawaii","104","103","28","1","0","52","0","3","19","1","0","0","0","0","0","0","1",
"1000000US150030116002000","Block 2000, Block Group 2, Census Tract 116, Honolulu County, Hawaii","623","596","141","3","0","344","10","0","98","27","9","0","0","0","2","0","16",
"1000000US150030116002001","Block 2001, Block Group 2, Census Tract 116, Honolulu County, Hawaii","38","34","6","0","0","19","0","0","9","4","0","0","0","0","0","3","1",
"1000000US150030116002002","Block 2002, Block Group 2, Census Tract 116, Honolulu County, Hawaii","169","161","43","0","0","67","4","0","47","8","0","0","0","0","0","0","8",
"1000000US150030116002003","Block 2003, Block Group 2, Census Tract 116, Honolulu County, Hawaii","308","284","15","0","0","29","110","0","130","24","0","0","0","0","2","1","21",
"1000000US150030116002004","Block 2004, Block Group 2, Census Tract 116, Honolulu County, Hawaii","72","71","8","0","0","53","1","3","6","1","0","0","0","0","0","0","1",
"1000000US150039400031000","Block 1000, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031001","Block 1001, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","9","8","4","0","0","0","0","0","4","1","1","0","0","0","0","0","0",
"1000000US150039400031002","Block 1002, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031003","Block 1003, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031004","Block 1004, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","154","151","104","0","0","8","6","0","33","3","0","0","0","0","0","0","3",
"1000000US150039400031005","Block 1005, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","84","79","29","0","0","14","12","1","23","5","0","0","0","0","0","0","5",
"1000000US150039400031006","Block 1006, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","47","41","17","0","0","2","9","1","12","6","0","0","0","0","2","0","4",
"1000000US150039400031007","Block 1007, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","81","76","36","0","1","9","6","0","24","5","1","0","2","0","0","0","2",
"1000000US150039400031008","Block 1008, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","32","24","9","0","0","8","2","0","5","8","0","0","0","0","0","0","8",
"1000000US150039400031009","Block 1009, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","46","46","21","3","0","0","3","0","19","0","0","0","0","0","0","0","0",
"1000000US150039400031010","Block 1010, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","48","38","19","0","0","3","1","0","15","10","0","0","0","0","0","0","10",
"1000000US150039400031011","Block 1011, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","51","47","14","0","0","5","19","0","9","4","0","0","0","0","0","0","4",
"1000000US150039400031012","Block 1012, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","90","84","33","0","0","3","9","0","39","6","0","0","0","0","0","0","6",
"1000000US150039400031013","Block 1013, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","21","21","5","0","1","6","7","0","2","0","0","0","0","0","0","0","0",
"1000000US150039400031014","Block 1014, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031015","Block 1015, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031016","Block 1016, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","18","12","0","0","0","0","5","0","7","6","0","0","0","2","1","0","3",
"1000000US150039400031017","Block 1017, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","123","116","36","0","0","6","33","0","41","7","0","0","0","0","0","2","5",
"1000000US150039400031018","Block 1018, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","67","58","24","0","0","15","0","0","19","9","3","0","0","0","0","0","6",
"1000000US150039400031019","Block 1019, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","162","145","0","0","0","0","92","0","53","17","0","0","0","0","11","2","4",
"1000000US150039400031020","Block 1020, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","112","105","7","0","0","0","81","0","17","7","3","0","0","0","0","0","4",
"1000000US150039400031021","Block 1021, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","83","70","3","0","0","0","40","0","27","13","0","0","0","0","1","1","11",
"1000000US150039400031022","Block 1022, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","137","133","8","0","0","6","79","0","40","4","0","0","0","0","0","0","4",
"1000000US150039400031023","Block 1023, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","48","46","0","1","0","0","20","0","25","2","0","0","0","0","0","0","2",
"1000000US150039400031024","Block 1024, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400031025","Block 1025, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","24","17","0","0","0","0","1","0","16","7","0","0","0","0","0","0","7",
"1000000US150039400031026","Block 1026, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","13","4","2","0","0","1","0","0","1","9","1","0","0","0","2","0","6",
"1000000US150039400031027","Block 1027, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","49","41","0","0","0","2","24","0","15","8","0","0","0","0","0","0","8",
"1000000US150039400031028","Block 1028, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","61","60","5","0","0","0","26","3","26","1","0","0","0","0","0","0","1",
"1000000US150039400031029","Block 1029, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","95","91","0","1","0","4","57","0","29","4","0","0","0","0","2","0","2",
"1000000US150039400031030","Block 1030, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","93","87","0","0","0","6","50","0","31","6","0","0","0","0","0","0","6",
"1000000US150039400031031","Block 1031, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","24","20","0","0","0","0","10","0","10","4","3","0","0","0","0","0","1",
"1000000US150039400031032","Block 1032, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","28","24","6","1","0","0","6","2","9","4","1","0","0","0","0","0","3",
"1000000US150039400031033","Block 1033, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","46","44","0","0","0","1","16","0","27","2","0","0","0","0","0","0","2",
"1000000US150039400031034","Block 1034, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","74","67","37","0","0","3","0","1","26","7","0","0","0","2","0","0","5",
"1000000US150039400031035","Block 1035, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","48","47","2","0","0","6","29","0","10","1","0","0","0","0","0","0","1",
"1000000US150039400031036","Block 1036, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","130","114","0","0","0","7","54","0","53","16","0","0","0","0","3","0","13",
"1000000US150039400031037","Block 1037, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","193","174","2","0","0","3","90","0","79","19","1","0","0","0","5","0","13",
"1000000US150039400031038","Block 1038, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","115","106","1","0","0","2","55","0","48","9","0","0","0","0","2","2","5",
"1000000US150039400031039","Block 1039, Block Group 1, Census Tract 9400.03, Honolulu County, Hawaii","103","95","9","0","0","0","62","1","23","8","0","0","0","0","5","0","3",
"1000000US150039400041000","Block 1000, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","9","8","0","0","0","3","2","0","3","1","0","0","0","0","1","0","0",
"1000000US150039400041001","Block 1001, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","31","25","15","0","0","3","2","2","3","6","0","0","0","1","0","0","5",
"1000000US150039400041002","Block 1002, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","13","9","0","0","0","0","7","0","2","4","0","0","0","1","0","0","3",
"1000000US150039400041003","Block 1003, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041004","Block 1004, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","46","40","0","0","0","4","20","0","16","6","0","0","0","0","1","1","4",
"1000000US150039400041005","Block 1005, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","5","4","1","0","0","2","0","0","1","1","0","0","0","0","0","0","1",
"1000000US150039400041006","Block 1006, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","573","529","10","0","0","0","305","0","214","44","2","0","0","0","18","4","20",
"1000000US150039400041007","Block 1007, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","114","107","0","0","0","6","72","0","29","7","0","0","0","0","0","0","7",
"1000000US150039400041008","Block 1008, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","26","18","2","0","0","0","3","0","13","8","0","0","0","3","2","0","3",
"1000000US150039400041009","Block 1009, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041010","Block 1010, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","41","27","3","0","0","3","15","0","6","14","0","0","0","1","5","2","6",
"1000000US150039400041011","Block 1011, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041012","Block 1012, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","611","572","13","0","0","9","342","0","208","39","0","0","0","2","3","0","34",
"1000000US150039400041013","Block 1013, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","103","94","6","0","0","2","28","0","58","9","0","0","0","0","2","0","7",
"1000000US150039400041014","Block 1014, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","238","220","1","0","0","0","135","0","84","18","0","0","0","0","10","0","8",
"1000000US150039400041015","Block 1015, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","161","153","2","0","0","8","103","0","40","8","0","0","0","0","1","0","7",
"1000000US150039400041016","Block 1016, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","171","161","4","0","0","8","98","0","51","10","2","0","0","0","2","0","6",
"1000000US150039400041017","Block 1017, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","5","4","0","0","0","0","1","0","3","1","0","0","0","0","0","0","1",
"1000000US150039400041018","Block 1018, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","93","71","4","0","0","1","35","0","31","22","0","0","0","0","5","1","16",
"1000000US150039400041019","Block 1019, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150039400041020","Block 1020, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","46","37","1","0","0","0","26","0","10","9","0","0","0","0","0","0","9",
"1000000US150039400041021","Block 1021, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041022","Block 1022, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150039400041023","Block 1023, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","36","35","12","0","0","5","2","0","16","1","0","0","0","0","0","0","1",
"1000000US150039400041024","Block 1024, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041025","Block 1025, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041026","Block 1026, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041027","Block 1027, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","7","7","0","1","1","3","0","0","2","0","0","0","0","0","0","0","0",
"1000000US150039400041028","Block 1028, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041029","Block 1029, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041030","Block 1030, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400041031","Block 1031, Block Group 1, Census Tract 9400.04, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051000","Block 1000, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051001","Block 1001, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","543","511","3","0","0","7","283","0","218","32","0","0","0","0","5","0","27",
"1000000US150039400051002","Block 1002, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","106","72","0","0","0","0","35","0","37","34","0","0","0","0","9","1","24",
"1000000US150039400051003","Block 1003, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","230","203","0","0","0","14","113","0","76","27","0","0","0","0","5","4","18",
"1000000US150039400051004","Block 1004, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","191","174","6","2","0","5","66","0","95","17","0","0","0","5","0","0","12",
"1000000US150039400051005","Block 1005, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","239","219","6","0","0","11","110","0","92","20","0","0","0","0","5","2","13",
"1000000US150039400051006","Block 1006, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","133","117","1","0","0","1","63","0","52","16","0","0","0","0","1","0","15",
"1000000US150039400051007","Block 1007, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051008","Block 1008, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051009","Block 1009, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051010","Block 1010, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400051011","Block 1011, Block Group 1, Census Tract 9400.05, Honolulu County, Hawaii","925","831","12","3","0","35","388","0","393","94","2","0","0","2","28","0","62",
"1000000US150039400061000","Block 1000, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","160","141","4","0","0","3","66","0","68","19","4","0","0","0","0","0","15",
"1000000US150039400061001","Block 1001, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","220","196","0","0","0","3","114","0","79","24","0","1","0","2","11","0","10",
"1000000US150039400061002","Block 1002, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","85","68","2","2","0","8","30","0","26","17","0","0","0","2","5","0","10",
"1000000US150039400061003","Block 1003, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","50","48","0","0","0","0","30","0","18","2","0","0","0","0","1","0","1",
"1000000US150039400061004","Block 1004, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","38","23","2","0","0","0","6","0","15","15","0","0","0","0","1","0","14",
"1000000US150039400061005","Block 1005, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","225","200","4","1","0","0","111","0","84","25","0","0","0","4","0","0","21",
"1000000US150039400061006","Block 1006, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","151","142","6","0","0","0","90","2","44","9","0","0","0","0","3","4","2",
"1000000US150039400061007","Block 1007, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","185","169","0","0","0","5","96","0","68","16","4","0","0","0","4","0","8",
"1000000US150039400061008","Block 1008, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","79","62","0","0","0","3","29","0","30","17","0","0","0","1","5","0","11",
"1000000US150039400061009","Block 1009, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061010","Block 1010, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","521","469","2","0","0","4","275","0","188","52","1","0","0","1","13","2","35",
"1000000US150039400061011","Block 1011, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","459","426","2","0","0","9","230","0","185","33","2","0","0","3","3","1","24",
"1000000US150039400061012","Block 1012, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","20","19","0","0","0","0","18","0","1","1","0","0","0","0","0","0","1",
"1000000US150039400061013","Block 1013, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","6","6","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0",
"1000000US150039400061014","Block 1014, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061015","Block 1015, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061016","Block 1016, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061017","Block 1017, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061018","Block 1018, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061019","Block 1019, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061020","Block 1020, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061021","Block 1021, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061022","Block 1022, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061023","Block 1023, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","133","121","4","2","0","2","67","1","45","12","0","0","0","0","7","0","5",
"1000000US150039400061024","Block 1024, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","104","93","1","0","0","6","46","0","40","11","4","0","0","0","1","0","6",
"1000000US150039400061025","Block 1025, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061026","Block 1026, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","10","9","0","0","0","0","9","0","0","1","0","0","0","0","0","0","1",
"1000000US150039400061027","Block 1027, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150039400061028","Block 1028, Block Group 1, Census Tract 9400.06, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
