X,Y,OBJECTID,ENABLED,ANCILLARYROLE,SEWERID,BASINID,PROJECTID,STATUS,OWNER,DATEINSTALLED,DATEDIGITIZED,DATEMODIFIED,ADDRESS,TANKCAPACITY,GLOBALID,PUMPTYPE,TMK,LPPUMPSUBTYPE,NO_PUMPS,NEIGHBORHOOD,GROUNDELEV
-157.924622687,21.648095002,183,1,0,4041490,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-133  KULANUI ST,,{789B76B7-D488-434D-BAE4-48D88D36C19A},LP,55012085,1,,LAIE,
-157.925241106,21.6483125720001,184,1,0,4041492,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-147  PUUAHI ST,,{55300D20-B77B-427F-95B1-CB9A8C96C97A},LP,55012092,1,,LAIE,
-157.927361997,21.6465899670001,185,1,0,4041516,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-559  NANILOA LP,,{32511A00-BA08-45F9-B3B3-20C7E1D2BD3A},LP,55012015,1,,LAIE,
-157.926469297,21.6473425520001,186,1,0,4041550,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-172  PUUAHI ST,,{B4F8DE8D-104E-4A1B-83C3-7CB1463F93C6},LP,55012051,1,,LAIE,
-157.924140666,21.64510275,187,1,0,4041564,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-478  MOANA ST,,{03D83FBD-44EE-4A85-BABB-EE0DC21804E4},LP,55013024,1,,LAIE,
-157.925173994,21.6476134710001,188,1,0,4041577,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-150A PUUAHI ST,,{2DCF496E-0A2E-43AE-AEBE-D4EE8CDA15CC},LP,55012074,1,,LAIE,
-157.924833494,21.6472447290001,189,1,0,4041590,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-155  KULANUI ST,,{D502F445-D1A7-4D4C-BF4B-11D6AB849295},LP,55012082,1,,LAIE,
-157.923702054,21.6473103180001,190,1,0,4041600,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-485  PALEKANA ST,,{3F1CA46B-C2FC-4BEA-AF18-E2D52B3945F0},LP,55013097,1,,LAIE,
-157.923748862,21.6467525620001,191,1,0,4041618,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-482  PALEKANA ST,,{3C456670-E48D-46EE-820E-54BEEE432BB0},LP,55013098,1,,LAIE,
-157.923015406,21.6465235740001,192,1,0,4041623,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-469  IOSEPA ST,,{CCB2DBE7-CF00-4E27-8F49-4379E3195C1B},LP,55013057,1,,LAIE,
-157.924418224,21.6458735420001,193,1,0,4041635,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-492A IOSEPA ST,,{B662FA14-D1E5-45EB-8B99-0DF626B3C474},LP,55013093,1,,LAIE,
-157.923969555,21.646059704,194,1,0,4041641,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-484  IOSEPA ST,,{F9BA54D6-ED35-4AA2-A36E-5A67CF84EA1E},LP,55013047,1,,LAIE,
-157.920334985,21.645730341,195,1,0,4041705,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-484  KAM HWY,,{BE6D0D32-5729-4A55-8036-08A9C165A5F7},LP,55014010,1,,LAIE,
-157.899629788,21.335673549,196,1,0,4016118,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,2829  KILIHAU ST,,{7D422342-013B-4E83-B122-E677083363FC},LP,11005008,1,,AIRPORT,
-157.900845023,21.340194754,197,1,0,4016299,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,770  MAPUNAPUNA ST,,{0D44B8C8-2076-4C5A-95E3-912212CDC33B},LP,11005030,1,,AIRPORT,
-157.923680754,21.646042806,198,1,0,4042791,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-480  IOSEPA ST,,{766FC881-A185-4C11-BC0B-970833A2D89F},LP,55013046,1,,LAIE,
-157.926229673,21.645107974,199,1,0,4041258,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2015/09/16 14:17:04+00,55-525A NANILOA LP,,{018153B8-2DA1-4D13-8F2A-E43E037E06DF},LP,55012118,1,,LAIE,
-157.925925351,21.645107233,200,1,0,4041259,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-516  MOANA ST,,{8FF1121E-9B1F-4B83-8771-29D3C2447EB8},LP,55012034,1,,LAIE,
-157.931619615,21.6499608510001,201,1,0,4041304,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-148  POOHAILI ST,,{7CCFFD1C-9D13-4FCA-8020-BEF4AA9F1354},LP,55017004,1,,LAIE,
-157.927582278,21.6517968540001,202,1,0,4041329,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-659  KAM HWY,,{856ADFFE-AF0F-450E-B172-5328238599B3},LP,55003033,1,,LAIE,
-157.928473357,21.649998785,203,1,0,4041365,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-642  LOALA ST,,{E830045C-1C69-456E-8F69-9BD9F59015AA},LP,55016050,1,,LAIE,
-157.927357078,21.649922798,204,1,0,4041434,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2022/08/12 09:49:17+00,55-631  MOANA ST,,{10211367-1A40-4F6E-84F0-CDFC30770AA4},LP,55015040,1,,LAIE,
-157.928002323,21.648611787,205,1,0,4041465,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-609B NANILOA LP,,{F72BD90B-776D-4F2C-A395-8292EB508BC3},LP,55016052,1,,LAIE,
-157.927096519,21.645908795,206,1,0,4041522,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-549  NANILOA LP,,{5A34A948-1EE7-4925-AF71-B0F6A2E87EFB},LP,55012012,1,,LAIE,
-157.925183566,21.6449581090001,207,1,0,4041532,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-504  MOANA ST,,{19F9A01C-9792-4266-87BC-79E15BB91B97},LP,55012090,1,,LAIE,
-157.925158377,21.645477837,208,1,0,4041535,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-507  MOANA ST,,{97173E03-83BA-44A3-B563-9C4B5343D7E3},LP,55012040,1,,LAIE,
-157.926039846,21.646134229,209,1,0,4041543,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-527  MOANA ST,,{1E140225-BE6F-4F8A-AC2A-FF586D5AB667},LP,55012045,1,,LAIE,
-157.924543182,21.645188981,210,1,0,4041563,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-482  MOANA ST,,{3FD3C050-1D4B-47B0-8A0A-72CADFDED2B8},LP,55013025,1,,LAIE,
-157.925318619,21.6469976880001,211,1,0,4041583,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-523  IOSEPA ST,,{0E8D3A3A-DEDB-4980-AE8E-5B2A664E7C55},LP,55012072,1,,LAIE,
-157.923432097,21.6476480700001,212,1,0,4041592,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-483  PALEKANA ST,,{E7E0BB18-EDA2-4BD4-9658-EBBB14479126},LP,55013073,1,,LAIE,
-157.922352407,21.6462536180001,213,1,0,4041631,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-453A IOSEPA ST,,{E5F17668-A50C-4590-A60F-6765BDB272AC},LP,55014031,1,,LAIE,
-157.924065784,21.6453339070001,214,1,0,4041640,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2021/03/02 11:15:41+00,55-475  MOANA ST,265,{E3D984C6-55B5-4FF0-B923-2034C50E570E},LP,55013028,1,1,LAIE,
-157.921475843,21.644561131,215,1,0,4041671,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-426  MOANA ST,,{598EACD8-8FFD-40CE-8EBB-FA4FDAF73CA0},LP,55014051,1,,LAIE,
-157.920335922,21.647119436,216,1,0,4041691,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,KAM HWY,,{775C4EA4-7301-45E0-B57D-2AE2B5F37873},LP,55011007,1,,LAIE,
-157.920423676,21.6470412370001,217,1,0,4041692,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,KAM HWY,,{AEB9937B-FF27-4DE2-95CC-6D020F185A19},LP,55011007,1,,LAIE,
-157.919856174,21.6465737680001,218,1,0,4041710,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-497C KAM HWY,,{F6F13AD5-82CD-4BE7-95A8-4487C382A329},LP,55011005,1,,LAIE,
-157.898420327,21.335360613,219,1,0,4016027,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/03/31 00:00:00+00,2003/07/23 00:00:00+00,609  AHUA ST,,{9435442A-DDBB-40DB-A294-289AFDA0643A},LP,11005004,1,,AIRPORT,
-157.896306758,21.3412325370001,220,1,0,4016646,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2819  MOKUMOA ST,,{88536F25-EE1F-4B5F-AEE4-C6B1002BF6A8},LP,11005081,1,,AIRPORT,
-157.926479871,21.6453533420001,221,1,0,4041254,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-529  NANILOA LP,,{1E933815-E2B5-4AB1-8B5D-415EA3F049CF},LP,55012007,1,,LAIE,
-157.926141208,21.645161183,222,1,0,4041257,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2015/09/16 14:17:22+00,55-521  NANILOA LP,,{6BCB3AB7-33FA-40CF-814F-97A03B7C75AF},LP,55012118,1,,LAIE,
-157.92777311,21.6476131150001,223,1,0,4041260,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-583A NANILOA LP,,{032AA001-FD71-492A-8039-A6CBAB7E85CC},LP,55012020,1,,LAIE,
-157.930103351,21.6523942220001,224,1,0,4041273,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-706  WAHINEPEE ST,,{26EEE4C1-B0C0-4B3A-9BF2-1FEE8A1E2B56},LP,55017026,1,,LAIE,
-157.930007727,21.652045141,225,1,0,4041276,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-704  WAHINEPEE ST,,{6D638AF4-6D78-4AFB-9059-8D42852731EF},LP,55017027,1,,LAIE,
-157.931154541,21.64973989,226,1,0,4041313,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-111  LANIHULI ST,,{A851D4D0-1AC8-42F6-971F-EDE7EE43D9BD},LP,55017058,1,,LAIE,
-157.927228144,21.6515513840001,227,1,0,4041332,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-651  KAM HWY,,{441D02D1-40F1-43E5-9168-E9DDE7E08EE2},LP,55003035,1,,LAIE,
-157.927766146,21.6514447820001,228,1,0,4041340,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-655  WAHINEPEE ST,,{F3C19D80-720C-4E91-BC73-057DDF0EE808},LP,55016041,1,,LAIE,
-157.929116508,21.651017016,229,1,0,4041349,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-655  NANILOA LP,,{CC03ACDF-6DCB-4365-A8C3-F9E79428190B},LP,55016051,1,,LAIE,
-157.928663439,21.6509786190001,230,1,0,4041372,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-678  WAHINEPEE ST,,{F81A1F64-A0AD-452F-B869-3184A8EAA28D},LP,55016021,1,,LAIE,
-157.925837528,21.6512055150001,231,1,0,4041392,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-625A KAM HWY,,{71A8C497-612E-4103-8B63-62B723C2F493},LP,55003038,1,,LAIE,
-157.925460193,21.651003136,232,1,0,4041393,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-619  KAM HWY,,{4B9AAB65-76E7-452C-92A7-E88AEB8B6BDD},LP,55003040,1,,LAIE,
-157.92344125,21.6492262090001,233,1,0,4041410,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-573  KAM HWY,,{D2C0DFE3-2EC6-40B9-9B64-A391426D5A7E},LP,55003049,1,,LAIE,
-157.925754173,21.6494430500001,234,1,0,4041429,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-109  KULANUI ST,,{33FFDF05-1321-49FA-9263-6355B531A229},LP,55015023,1,,LAIE,
-157.927671305,21.6495641650001,235,1,0,4041443,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-628  MOANA ST,,{BAED20EA-B4C1-4669-96BB-AD02DFEA42E8},LP,55016009,1,,LAIE,
-157.92732404,21.6491767360001,236,1,0,4041456,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-615  MOANA ST,,{DB1D20F5-06E7-4D6A-AA65-C6403750A1AE},LP,55015004,1,,LAIE,
